Word  actual_tag  prediction
the  O  O
Roman  B-PER  B-PER
town  O  O
,  O  O
but  O  O
may  O  O
indicate  O  O
no  O  O
more  O  O
than  O  O
a  O  O
small  O  O
suburban  O  O
settlement  O  O
and  O  O
the  O  O
evidence  O  O
can  O  O
not  O  O
be  O  O
taken  O  O
at  O  O
present  O  O
to  O  O
suggest  O  O
the  O  O
continuation  O  O
of  O  O
urban  O  O
life  O  O
(  O  O
P.  O  O
Courtney  O  O
pers  O  O
.  O  O

comm  O  O
.  O  O
)  O  O
.  O  O

Within  O  O
the  O  O
walls  O  B-CON
,  O  O
pottery  B-ART  B-ART
sherd  I-ART  B-ART
densities  O  O
from  O  O
the  O  O
St  B-LOC  B-LOC
.  I-LOC  I-LOC
Peter  I-LOC  I-LOC
's  I-LOC  I-LOC
Lane  I-LOC  I-LOC
and  O  O
Little  B-LOC  B-LOC
Lane  I-LOC  I-LOC
excavations  O  O
compare  O  O
favourably  O  O
with  O  O
those  O  O
from  O  O
a  O  O
large  O  O
Anglo-Saxon  B-PER  B-PER
settlement  O  O
site  O  O
of  O  O
4.5ha  O  O
,  O  O
at  O  O
Eye  B-LOC  B-LOC
Kettleby  I-LOC  I-LOC
,  I-LOC  I-LOC
Leicestershire  I-LOC  I-LOC
,  O  O
where  O  O
the  O  O
remains  O  O
of  O  O
45  O  O
buildings  O  O
were  O  O
excavated  O  O
.  O  O

The  O  O
comparison  O  O
would  O  O
suggest  O  O
that  O  O
,  O  O
during  O  O
the  O  O
fifth  B-PER  O
/  I-PER  O
sixth  I-PER  O
centuries  I-PER  O
,  O  O
there  O  O
was  O  O
a  O  O
reasonably  O  O
high  O  O
level  O  O
of  O  O
Anglo-Saxon  B-PER  B-PER
activity  O  O
in  O  O
the  O  O
north-eastern  O  O
quarter  O  O
of  O  O
the  O  O
town  O  O
,  O  O
perhaps  O  O
of  O  O
a  O  O
similar  O  O
character  O  O
to  O  O
a  O  O
dispersed  O  O
rural  O  O
settlement  O  O
,  O  O
but  O  O
lying  O  O
within  O  O
walls  O  B-CON
of  O  O
the  O  O
Roman  B-PER  B-PER
town  O  O
(  O  O
Connor  O  O
and  O  O
Buckley  O  O
1999  B-PER  B-PER
)  O  O
.  O  O

In  O  O
2005  B-PER  B-PER
,  O  O
excavations  O  O
on  O  O
the  O  O
site  O  O
of  O  O
the  O  O
former  O  O
St  B-LOC  B-LOC
.  I-LOC  I-LOC
Margaret  I-LOC  I-LOC
's  I-LOC  I-LOC
Baths  I-LOC  I-LOC
,  O  O
on  O  O
the  O  O
corner  O  O
of  O  O
St  B-LOC  B-LOC
.  I-LOC  I-LOC
Peter  I-LOC  I-LOC
's  I-LOC  I-LOC
Lane  I-LOC  I-LOC
and  I-LOC  O
Vaughn  I-LOC  O
Way  I-LOC  O
,  O  O
revealed  O  O
evidence  O  O
for  O  O
a  O  O
probable  O  O
sunken-featured  O  O
building  O  O
,  O  O
whilst  O  O
a  O  O
Anglo-Saxon  B-PER  B-PER
small  O  O
,  O  O
long-brooch  B-ART  O
was  O  O
also  O  O
recovered  O  O
from  O  O
the  O  O
site  O  O
,  O  O
although  O  O
unstratified  O  O
.  O  O

Leicester  B-LOC  B-LOC
became  O  O
a  O  O
Mercian  O  O
bishopric  O  O
soon  O  O
after  O  O
670  B-PER  O
,  O  O
one  O  O
of  O  O
the  O  O
five  O  O
Boroughs  O  O
of  O  O
the  O  O
Danelaw  O  O
in  O  O
877  B-PER  O
and  O  O
-  O  O
based  O  O
on  O  O
the  O  O
Domesday  O  O
Survey  O  O
-  O  O
was  O  O
apparently  O  O
a  O  O
flourishing  O  O
town  O  O
at  O  O
the  O  O
time  O  O
of  O  O
the  O  O
Norman  B-PER  B-PER
Conquest  I-PER  I-PER
,  O  O
with  O  O
322  O  O
houses  O  O
,  O  O
65  O  O
burgesses  O  O
and  O  O
six  O  O
churches  O  O
(  O  O
Ellis  O  O
1976  B-PER  O
,  O  O
p.38-9  O  O
)  O  O
.  O  O

There  O  O
is  O  O
little  O  O
archaeological  O  O
evidence  O  O
so  O  O
far  O  O
,  O  O
however  O  O
,  O  O
for  O  O
late  B-PER  B-PER
Saxon  I-PER  I-PER
occupation  O  O
,  O  O
and  O  O
only  O  O
the  O  O
church  O  O
of  O  O
St  B-LOC  B-LOC
.  I-LOC  I-LOC
Nicholas  I-LOC  I-LOC
has  O  O
fabric  O  O
of  O  O
this  O  O
period  O  O
.  O  O

Courtney  O  O
argues  O  O
that  O  O
it  O  O
can  O  O
not  O  O
be  O  O
assumed  O  O
that  O  O
the  O  O
town  O  O
had  O  O
an  O  O
urban  O  O
character  O  O
by  O  O
the  O  O
tenth  B-PER  B-PER
century  I-PER  I-PER
despite  O  O
its  O  O
strategic  O  O
military  O  O
importance  O  O
(  O  O
1998  B-PER  B-PER
)  O  O
.  O  O

Instead  O  O
,  O  O
he  O  O
suggests  O  O
on  O  O
the  O  O
basis  O  O
of  O  O
the  O  O
distribution  O  O
of  O  O
finds  O  O
,  O  O
that  O  O
the  O  O
main  O  O
street  O  O
of  O  O
Leicester  B-LOC  B-LOC
in  O  O
the  O  O
Saxo-Norman  B-PER  B-PER
period  O  I-PER
was  O  O
the  O  O
N-S  O  O
running  O  O
axial  O  O
road  O  O
,  O  O
the  O  O
medieval  B-PER  B-PER
`  O  O
High  B-LOC  B-LOC
Street  I-LOC  I-LOC
'  O  O
(  O  O
later  O  O
renamed  O  O
Highcross  B-LOC  O
and  I-LOC  O
Southgate  I-LOC  O
Streets  I-LOC  B-MAT
)  O  O
.  O  O

This  O  O
takes  O  O
the  O  O
shortest  O  O
route  O  O
between  O  O
the  O  O
north  O  O
and  O  O
south  O  O
gates  O  O
,  O  O
and  O  O
apparently  O  O
respects  O  O
the  O  O
Roman  B-PER  B-PER
forum  O  O
(  O  O
Buckley  O  O
and  O  O
Lucas  O  O
1987  B-PER  B-PER
,  O  O
p.56  O  O
)  O  O
.  O  O

As  O  O
the  O  O
town  O  O
's  O  O
widest  O  O
street  O  O
,  O  O
it  O  O
would  O  O
initially  O  O
have  O  O
served  O  O
as  O  O
the  O  O
chief  O  O
market  O  O
and  O  O
was  O  O
,  O  O
perhaps  O  O
,  O  O
the  O  O
focus  O  O
of  O  O
pre-Conquest  B-PER  B-PER
occupation  O  O
.  O  O

After  O  O
the  O  O
Conquest  O  O
,  O  O
a  O  O
motte  O  O
and  O  O
bailey  O  O
castle  O  O
was  O  O
constructed  O  O
in  O  O
c.  O  O
1068  B-PER  O
at  O  O
the  O  O
southwest  O  O
angle  O  O
of  O  O
the  O  O
Roman  B-PER  B-PER
defences  O  O
,  O  O
in  O  O
a  O  O
position  O  O
where  O  O
it  O  O
would  O  O
dominate  O  O
the  O  O
town  O  O
.  O  O

In  O  O
the  O  O
early  O  O
12th  B-PER  B-PER
century  I-PER  I-PER
,  O  O
the  O  O
timber  O  O
elements  O  O
of  O  O
the  O  O
castle  O  O
began  O  O
to  O  O
be  O  O
replaced  O  O
in  O  O
(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

Other  O  O
churches  O  O
were  O  O
clearly  O  O
rebuilt  O  O
at  O  O
this  O  O
time  O  O
,  O  O
as  O  O
shown  O  O
by  O  O
surviving  O  O
Romanesque  O  O
fabric  O  O
,  O  O
and  O  O
work  O  O
commenced  O  O
on  O  O
the  O  O
great  O  O
abbey  O  O
of  O  O
St  O  B-LOC
Mary  B-LOC  I-LOC
de  I-LOC  O
Pratis  I-LOC  O
outside  O  O
the  O  O
north  O  O
suburb  O  O
after  O  O
1143  B-PER  O
.  O  O

Of  O  O
domestic  O  O
occupation  O  O
in  O  O
this  O  O
period  O  O
,  O  O
archaeology  O  O
has  O  O
furnished  O  O
little  O  O
evidence  O  O
.  O  O

The  O  O
stone  O  O
undercroft  O  O
on  O  O
Guildhall  B-LOC  B-LOC
Lane  I-LOC  I-LOC
and  O  O
other  O  O
associated  O  O
stone  B-MAT  O
-built  I-MAT  O
buildings  O  O
which  O  O
have  O  O
been  O  O
excavated  O  O
,  O  O
(  O  O
Kipling  O  O
,  O  O
forthcoming  O  O
)  O  O
may  O  O
relate  O  O
to  O  O
a  O  O
series  O  O
of  O  O
high  O  O
status  O  O
buildings  O  O
(  O  O
Hagar  O  O
and  O  O
Buckley  O  O
1990  B-PER  B-PER
)  O  O
,  O  O
whilst  O  O
at  O  O
Causeway  B-LOC  B-LOC
Lane  I-LOC  I-LOC
and  I-LOC  O
Sanvey  I-LOC  O
Gate  I-LOC  O
(  O  O
Finn  O  O
1993  B-PER  B-PER
)  O  O
intensive  O  O
backyard  O  O
activity  O  O
in  O  O
the  O  O
12th  B-PER  B-PER
century  I-PER  I-PER
suggests  O  O
a  O  O
growth  O  O
in  O  O
population  O  O
.  O  O

The  O  O
archaeological  O  O
record  O  O
also  O  O
attests  O  O
robbing  O  O
of  O  O
Roman  B-LOC  B-PER
walls  O  B-CON
on  O  O
a  O  O
large  O  O
scale  O  O
at  O  O
this  O  O
time  O  O
,  O  O
which  O  O
it  O  O
is  O  O
tempting  O  O
to  O  O
associate  O  O
with  O  O
a  O  O
building  O  O
boom  O  O
in  O  O
major  O  O
secular  O  O
and  O  O
religious  O  O
structures  O  O
.  O  O

By  O  O
the  O  O
13th  B-PER  B-PER
century  I-PER  I-PER
,  O  O
the  O  O
topography  O  O
of  O  O
medieval  B-PER  B-PER
Leicester  B-LOC  B-LOC
comprised  O  O
the  O  O
core  O  O
of  O  O
settlement  O  O
contained  O  O
within  O  O
the  O  O
Roman  B-PER  B-PER
walls  O  B-CON
,  O  O
with  O  O
suburbs  O  O
outside  O  O
each  O  O
of  O  O
the  O  O
gates  O  O
.  O  O

The  O  O
intra-mural  O  O
area  O  O
was  O  O
dominated  O  O
by  O  O
the  O  O
castle  O  O
,  O  O
the  O  O
Saturday  O  B-LOC
Market  O  I-LOC
,  O  O
six  O  O
churches  O  O
,  O  O
and  O  O
the  O  O
Dominican  O  O
and  O  O
Franciscan  O  O
friaries  O  O
,  O  O
which  O  O
were  O  O
established  O  O
in  O  O
the  O  O
13th  B-PER  B-PER
century  I-PER  I-PER
.  O  O

Another  O  O
friary  O  O
,  O  O
that  O  O
of  O  O
the  O  O
Augustinians  O  O
,  O  O
was  O  O
established  O  O
outside  O  O
the  O  O
west  O  O
gate  O  O
in  O  O
the  O  O
mid  B-PER  B-PER
13th  I-PER  I-PER
century  I-PER  I-PER
(  O  O
excavated  O  O
1973-8  B-PER  O
;  O  O
Mellor  O  O
and  O  O
Pearce  O  O
1981  B-LOC  O
)  O  O
.  O  O

The  O  O
street  O  O
pattern  O  O
was  O  O
perhaps  O  O
largely  O  O
in  O  O
place  O  O
by  O  O
this  O  O
time  O  O
,  O  O
and  O  O
remained  O  O
relatively  O  O
intact  O  O
until  O  O
the  O  O
late  B-PER  B-PER
19th  I-PER  I-PER
-20th  I-PER  I-PER
century  I-PER  I-PER
.  O  O

Street  O  O
Frontages  O  O
Archaeological  O  O
excavation  O  O
and  O  O
evaluation  O  O
along  O  O
the  O  O
frontage  O  O
of  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
in  I-LOC  I-LOC
St  I-LOC  I-LOC
.  I-LOC  I-LOC
Nicholas  I-LOC  I-LOC
Place  I-LOC  I-LOC
has  O  O
demonstrated  O  O
the  O  O
continuation  O  O
of  O  O
frontage  O  O
plot  O  O
boundaries  O  O
from  O  O
the  O  O
medieval  O  B-PER
period  O  I-PER
through  O  O
to  O  O
the  O  O
final  O  O
demolition  O  O
of  O  O
the  O  O
area  O  O
in  O  O
the  O  O
1960s  B-PER  O
(  O  O
Meek  O  O
2000  B-PER  B-PER
)  O  O
.  O  O

Medieval  B-PER  B-PER
stone  B-MAT  B-MAT
walls  O  B-CON
,  O  O
marking  O  O
plot  O  O
boundaries  O  O
,  O  O
were  O  O
repaired  O  O
and  O  O
replaced  O  O
in  O  O
a  O  O
succession  O  O
of  O  O
building  O  O
phases  O  O
,  O  O
with  O  O
the  O  O
original  O  O
wall  O  B-CON
lines  O  O
defining  O  O
the  O  O
later  O  O
ones  O  O
.  O  O

As  O  O
the  O  O
population  O  O
of  O  O
the  O  O
town  O  O
increased  O  O
,  O  O
so  O  O
did  O  O
the  O  O
demand  O  O
for  O  O
properties  O  O
on  O  O
the  O  O
main  O  O
street  O  O
frontages  O  O
.  O  O

Due  O  O
to  O  O
lack  O  O
of  O  O
available  O  O
frontage  O  O
space  O  O
,  O  O
the  O  O
rear  O  O
yards  O  O
were  O  O
infilled  O  O
with  O  O
more  O  O
housing  O  O
and  O  O
walkways  O  B-CON
created  O  O
to  O  O
gain  O  O
access  O  O
from  O  O
the  O  O
street  O  O
.  O  O

Although  O  O
this  O  O
became  O  O
far  O  O
more  O  O
widespread  O  O
in  O  O
the  O  O
post-medieval  B-PER  B-PER
period  O  I-PER
,  O  O
evidence  O  O
has  O  O
been  O  O
recorded  O  O
of  O  O
earlier  O  O
examples  O  O
,  O  O
to  O  O
the  O  O
rear  O  O
of  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
in  I-LOC  O
the  I-LOC  O
area  I-LOC  O
of  I-LOC  O
St  I-LOC  B-LOC
.  I-LOC  I-LOC
Nicholas  I-LOC  I-LOC
Place  I-LOC  I-LOC
(  O  O
Meek  O  O
2000  B-PER  B-PER
;  O  O
Buckley  O  O
2000  B-PER  B-PER
)  O  O
.  O  O

For  O  O
the  O  O
earlier  B-PER  B-PER
medieval  I-PER  I-PER
period  I-PER  I-PER
,  O  O
occupation  O  O
of  O  O
the  O  O
street  O  O
frontages  O  O
,  O  O
other  O  O
than  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
,  O  O
has  O  O
been  O  O
recorded  O  O
on  O  O
Mayor  B-LOC  B-LOC
's  I-LOC  I-LOC
Hall  I-LOC  I-LOC
Lane  I-LOC  I-LOC
(  O  O
Blue  B-LOC  B-LOC
Boar  I-LOC  I-LOC
Lane  I-LOC  I-LOC
)  O  O
with  O  O
the  O  O
possible  O  O
former  O  O
location  O  O
of  O  O
the  O  O
Guild  B-LOC  B-LOC
Merchant  I-LOC  I-LOC
Hall  I-LOC  I-LOC
(  O  O
later  O  O
the  O  O
Mayor  B-LOC  B-LOC
's  I-LOC  I-LOC
Hall  I-LOC  I-LOC
,  O  O
hence  O  O
the  O  O
earlier  O  O
street  O  O
name  O  O
)  O  O
in  O  O
the  O  O
thirteenth  B-PER  B-PER
century  I-PER  I-PER
.  O  O

The  O  O
former  O  O
Cross  B-LOC  O
Keys  I-LOC  O
Inn  I-LOC  O
at  O  O
107-9  B-LOC  O
Highcross  I-LOC  B-LOC
Street  I-LOC  I-LOC
has  O  O
timber-framed  O  O
elements  O  O
within  O  O
its  O  O
fabric  O  O
,  O  O
and  O  O
survey  O  O
and  O  O
dendrochronological  O  O
(  O  O
tree  O  O
ring  O  O
)  O  O
dating  O  O
suggests  O  O
the  O  O
building  O  O
originated  O  O
in  O  O
the  O  O
14th  B-PER  B-PER
century  I-PER  I-PER
.  O  O

It  O  O
lies  O  O
to  O  O
the  O  O
north  O  O
of  O  O
the  O  O
development  O  O
area  O  O
,  O  O
and  O  O
within  O  O
the  O  O
All  B-LOC  O
Saints  I-LOC  O
'  O  O
conservation  O  O
area  O  O
.  O  O

Another  O  O
timber  O  O
framed  O  O
building  O  O
used  O  O
to  O  O
stand  O  O
on  O  O
the  O  O
south  O  O
side  O  O
of  O  O
the  O  O
All  B-LOC  O
Saints  I-LOC  O
'  I-LOC  O
Churchyard  I-LOC  O
,  O  O
fronting  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
,  O  O
the  O  O
former  O  O
Pied  B-LOC  O
Bull  I-LOC  O
Inn  I-LOC  O
.  O  O

There  O  O
is  O  O
no  O  O
record  O  O
of  O  O
the  O  O
original  O  O
date  O  O
of  O  O
this  O  O
building  O  B-CON
,  O  O
although  O  O
photographs  O  O
of  O  O
it  O  O
(  O  O
from  O  O
the  O  O
turn  O  O
of  O  O
the  O  O
nineteenth  B-PER  B-PER
century  I-PER  I-PER
)  O  O
show  O  O
a  O  O
part  O  O
timbered  O  O
gable  O  O
end  O  O
fronting  O  O
the  O  O
street  O  O
,  O  O
which  O  O
sat  O  O
upon  O  O
stone  O  B-MAT
walls  O  B-ART
and  O  O
a  O  O
cellar  O  O
,  O  O
and  O  O
may  O  O
suggest  O  O
it  O  O
had  O  O
earlier  B-PER  O
medieval  I-PER  B-PER
origins  O  O
.  O  O

By  O  O
the  O  O
sixteenth  B-PER  O
century  I-PER  O
buildings  O  O
such  O  O
as  O  O
the  O  O
Free  B-LOC  B-LOC
Grammar  I-LOC  I-LOC
School  I-LOC  I-LOC
(  O  O
LC57  O  O
)  O  O
,  O  O
and  O  O
the  O  O
former  O  O
Blue  B-LOC  O
Boar  I-LOC  O
Inn  I-LOC  O
(  O  O
LC69  O  O
,  O  O
LC70  O  O
)  O  O
were  O  O
built  O  O
.  O  O

The  B-LOC  O
Town  I-LOC  O
Gaol  I-LOC  O
and  O  O
the  O  O
Blue  B-LOC  O
Boar  I-LOC  O
(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

Post-medieval  B-PER  B-PER
to  O  O
present  O  O
(  O  O
cartographic  O  O
evidence  O  O
)  O  O
John  O  O
Speed  O  O
's  O  O
inset  O  O
plan  O  O
on  O  O
County  O  O
map  O  O
1610  B-PER  O
The  O  O
earliest  O  O
map  O  O
showing  O  O
the  O  O
street  O  O
plan  O  O
of  O  O
Leicester  B-LOC  B-LOC
is  O  O
the  O  O
John  O  O
Speed  O  O
map  O  O
of  O  O
1610  B-PER  B-PER
,  O  O
which  O  O
was  O  O
an  O  O
inset  O  O
on  O  O
the  O  O
county  O  O
map  O  O
(  O  O
figure  O  O
5  O  O
)  O  O
.  O  O

Friars  B-LOC  O
Causeway  I-LOC  O
is  O  O
not  O  O
shown  O  O
on  O  O
this  O  O
plan  O  O
,  O  O
the  O  O
whole  O  O
area  O  O
of  O  O
Greyfriars  B-LOC  O
(  O  O
23  O  O
on  O  O
map  O  O
)  O  O
includes  O  O
Friars  B-LOC  O
Causeway  I-LOC  O
.  O  O

Blue  B-LOC  B-LOC
Boar  I-LOC  I-LOC
Lane  I-LOC  I-LOC
and  O  O
Charlotte  B-LOC  B-LOC
Street  I-LOC  I-LOC
/  I-LOC  I-LOC
Back  I-LOC  I-LOC
Lane  I-LOC  I-LOC
are  O  O
included  O  O
as  O  O
a  O  O
single  O  O
block  O  O
.  O  O

Buildings  O  B-CON
are  O  O
shown  O  O
along  O  O
the  O  O
entire  O  O
frontage  O  O
of  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
and  O  O
along  O  O
both  O  O
sides  O  O
of  O  O
Blue  B-LOC  B-LOC
Boar  I-LOC  I-LOC
Lane  I-LOC  I-LOC
.  O  O

Although  O  O
the  O  O
map  O  O
is  O  O
very  O  O
schematic  O  O
,  O  O
the  O  O
unpopulated  O  O
nature  O  O
of  O  O
the  O  O
northeast  O  O
quarter  O  O
of  O  O
the  O  O
city  O  O
is  O  O
clearly  O  O
demonstrated  O  O
.  O  O

Stukeley  O  O
's  O  O
map  O  O
of  O  O
1722  B-PER  B-PER
Stukeley  O  O
's  O  O
map  O  O
of  O  O
1722  B-PER  B-PER
(  O  O
figure  O  O
6  O  O
)  O  O
also  O  O
indicates  O  O
buildings  O  O
along  O  O
the  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
(  O  O
High  B-LOC  B-LOC
Street  I-LOC  I-LOC
)  O  O
and  O  O
Blue  B-LOC  B-LOC
Boar  I-LOC  I-LOC
Lane  I-LOC  I-LOC
frontages  O  O
.  O  O

It  O  O
is  O  O
unclear  O  O
if  O  O
the  O  O
buildings  O  O
indicated  O  O
on  O  O
a  O  O
small  O  O
part  O  O
of  O  O
the  O  O
frontage  O  O
of  O  O
Friars  B-LOC  O
Causeway  I-LOC  O
,  O  O
adjacent  O  O
to  O  O
its  O  O
junction  O  O
with  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
,  O  O
are  O  O
merely  O  O
the  O  O
backs  O  O
of  O  O
a  O  O
large  O  O
building  O  O
on  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
.  O  O

Robert  O  O
's  O  O
Map  O  O
of  O  O
1741  B-PER  O
Roberts  O  O
'  O  O
map  O  O
of  O  O
1741  B-PER  B-PER
(  O  O
figure  O  O
7  O  O
)  O  O
also  O  O
shows  O  O
that  O  O
the  O  O
entire  O  O
frontage  O  O
of  O  O
Highcross  B-LOC  B-LOC
Street  I-LOC  I-LOC
had  O  O
been  O  O
developed  O  O
.  O  O

Blue  B-LOC  O
Boar  I-LOC  O
Lane  I-LOC  O
is  O  O
more  O  O
densely  O  O
built  O  O
up  O  O
.  O  O

This  O  O
map  O  O
partially  O  O
demonstrates  O  O
the  O  O
subdivisions  O  O
of  O  O
the  O  O
land  O  O
presumably  O  O
into  O  O
different  O  O
landowners  O  O
gardens  O  O
,  O  O
orchards  O  B-ART
and  O  O
agricultural  O  O
land  O  O
.  O  O

The  O  O
plan  O  O
also  O  O
indicates  O  O
the  O  O
location  O  O
of  O  O
the  O  O
Highcross  B-LOC  O
and  O  O
the  O  O
Free  B-LOC  B-LOC
Grammar  I-LOC  I-LOC
School  I-LOC  I-LOC
.  O  O

Background  O  O
At  O  O
the  O  O
time  O  O
that  O  O
ULAS  O  O
became  O  O
involved  O  O
in  O  O
the  O  O
project  O  O
,  O  O
planning  O  O
permission  O  O
had  O  O
been  O  O
granted  O  O
by  O  O
Leicester  B-LOC  B-LOC
City  O  O
Council  O  O
for  O  O
the  O  O
construction  O  O
of  O  O
a  O  O
Travelodge  O  O
and  O  O
Casino  O  O
,  O  O
with  O  O
the  O  O
strict  O  O
condition  O  O
requiring  O  O
the  O  O
implementation  O  O
of  O  O
a  O  O
scheme  O  O
of  O  O
archaeological  O  O
investigation  O  O
before  O  O
the  O  O
commencement  O  O
of  O  O
the  O  O
development  O  O
.  O  O

At  O  O
this  O  O
stage  O  O
,  O  O
unusually  O  O
,  O  O
no  O  O
prior  O  O
archaeological  O  O
evaluation  O  O
of  O  O
the  O  O
site  O  O
had  O  O
been  O  O
required  O  O
before  O  O
determination  O  O
of  O  O
the  O  O
application  O  O
,  O  O
although  O  O
after  O  O
demolition  O  O
the  O  O
site  O  O
had  O  O
been  O  O
subject  O  O
to  O  O
inspection  O  O
by  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
.  O  O

In  O  O
order  O  O
to  O  O
determine  O  O
the  O  O
most  O  O
appropriate  O  O
mitigation  O  O
strategy  O  O
for  O  O
the  O  O
archaeology  O  O
on  O  O
the  O  O
site  O  O
,  O  O
an  O  O
assessment  O  O
was  O  O
undertaken  O  O
to  O  O
determine  O  O
the  O  O
potential  O  O
impact  O  O
of  O  O
foundations  O  O
upon  O  O
buried  O  O
archaeological  O  O
remains  O  O
.  O  O

The  O  O
building  O  O
was  O  O
to  O  O
be  O  O
constructed  O  O
with  O  O
ground-bearing  O  O
slab  O  O
,  O  O
hence  O  O
there  O  O
was  O  O
some  O  O
potential  O  O
for  O  O
the  O  O
preservation  O  O
of  O  O
important  O  O
remains  O  O
,  O  O
in  O  O
situ  O  O
.  O  O

In  O  O
order  O  O
to  O  O
determine  O  O
the  O  O
depth  O  O
,  O  O
significance  O  O
and  O  O
character  O  O
of  O  O
buried  O  O
archaeological  O  O
remains  O  O
which  O  O
might  O  O
exist  O  O
between  O  O
the  O  O
deep  O  O
cellars  O  O
which  O  O
existed  O  O
on  O  O
the  O  O
site  O  O
,  O  O
the  O  O
strategy  O  O
adopted  O  O
was  O  O
to  O  O
strip  O  O
large  O  O
areas  O  O
down  O  O
to  O  O
the  O  O
top  O  O
of  O  O
archaeology  O  O
in  O  O
order  O  O
that  O  O
these  O  O
could  O  O
be  O  O
cleaned  O  O
,  O  O
recorded  O  O
and  O  O
sample  O  O
excavated  O  O
,  O  O
and  O  O
a  O  O
safe  O  O
working  O  O
level  O  O
for  O  O
the  O  O
proposed  O  O
foundation  O  O
could  O  O
be  O  O
determined  O  O
.  O  O

A  O  O
number  O  O
of  O  O
foundation  O  B-CON
options  O  I-CON
were  O  O
explored  O  O
by  O  O
the  O  O
structural  O  O
engineer  O  O
,  O  O
including  O  O
vibrocompaction  O  O
,  O  O
but  O  O
in  O  O
the  O  O
event  O  O
the  O  O
archaeology  O  O
was  O  O
covered  O  O
with  O  O
geo-textile  O  O
membrane  O  O
and  O  O
the  O  O
ground  O  O
was  O  O
made  O  O
up  O  O
with  O  O
crushed  O  O
stone  O  O
,  O  O
suitably  O  O
compacted  O  O
to  O  O
support  O  O
the  O  O
floor  O  O
slab  O  O
.  O  O

Hence  O  O
the  O  O
majority  O  O
of  O  O
the  O  O
archaeology  O  O
on  O  O
the  O  O
site  O  O
was  O  O
preserved  O  O
in  O  O
situ  O  O
,  O  O
(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

Elsewhere  O  O
on  O  O
the  O  O
site  O  O
,  O  O
damage  O  O
from  O  O
the  O  O
pile  O  O
for  O  O
a  O  O
crane  O  B-CON
base  O  I-CON
and  O  O
from  O  O
service  O  O
trenches  O  O
was  O  O
mitigated  O  O
by  O  O
archaeological  O  O
watching  O  O
brief  O  O
and  O  O
salvage  O  O
excavations  O  O
during  O  O
development  O  O
.  O  O

Aims  O  O
The  O  O
aims  O  O
of  O  O
the  O  O
evaluation  O  O
and  O  O
watching  O  O
brief  O  O
programme  O  O
were  O  O
:  O  O
o  O  O
To  O  O
establish  O  O
the  O  O
nature  O  O
,  O  O
character  O  O
and  O  O
extent  O  O
of  O  O
any  O  O
archaeological  O  O
deposits  O  O
within  O  O
the  O  O
area  O  O
affected  O  O
by  O  O
the  O  O
proposed  O  O
development  O  O
.  O  O

o  O  O
To  O  O
establish  O  O
a  O  O
date  O  O
range  O  O
(  O  O
where  O  O
possible  O  O
)  O  O
for  O  O
any  O  O
archaeological  O  O
deposits  O  O
located  O  O
.  O  O

o  O  O
To  O  O
assess  O  O
the  O  O
local  O  O
,  O  O
regional  O  O
and  O  O
national  O  O
importance  O  O
of  O  O
any  O  O
deposits  O  O
.  O  O

o  O  O
To  O  O
locate  O  O
areas  O  O
of  O  O
archaeological  O  O
activity  O  O
accurately  O  O
in  O  O
order  O  O
to  O  O
define  O  O
an  O  O
