Word  actual_tag  prediction
above  O  O
)  O  O
,  O  O
although  O  O
the  O  O
dating  O  O
evidence  O  O
recovered  O  O
would  O  O
suggest  O  O
that  O  O
these  O  O
are  O  O
not  O  O
contemporaneous  O  O
.  O  O

On  O  O
the  O  O
basis  O  O
of  O  O
the  O  O
dating  O  O
evidence  O  O
,  O  O
it  O  O
is  O  O
suggested  O  O
that  O  O
this  O  O
ditch  B-CON  B-CON
forms  O  O
the  O  O
north  O  O
side  O  O
of  O  O
the  O  O
north-west  O  O
corner  O  O
of  O  O
an  O  O
enclosure  O  O
,  O  O
the  O  O
west  O  O
side  O  O
formed  O  O
by  O  O
ditch  B-CON  B-CON
362704  O  O
(  O  O
see  O  O
above  O  O
)  O  O
.  O  O

2.3.25  O  O
Foundation  O  O
trench  O  O
362723  O  O
comprised  O  O
a  O  O
north-north-east  O  O
to  O  O
south-south-west  O  O
aligned  O  O
probable  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
linear  B-CON  B-CON
feature  O  O
extending  O  O
beyond  O  O
the  O  O
trench  O  O
in  O  O
both  O  O
directions  O  O
,  O  O
measuring  O  O
0.7  O  O
m  O  O
wide  O  O
and  O  O
0.52  O  O
m  O  O
deep  O  O
with  O  O
very  O  O
steep  O  O
to  O  O
vertical  O  O
sides  O  O
and  O  O
a  O  O
flat  O  O
base  O  O
.  O  O

This  O  O
was  O  O
filled  O  O
with  O  O
a  O  O
primary  O  O
fill  O  O
of  O  O
mid  O  O
brown  O  O
clayey  O  O
silt  O  O
(  O  O
fill  O  O
362729  O  O
)  O  O
with  O  O
profuse  O  O
small  O  O
to  O  O
medium  O  O
subangular  O  O
fragments  O  O
of  O  O
limestone  O  O
,  O  O
sealed  O  O
by  O  O
dark  O  O
brown  O  O
clayey  O  O
silt  O  O
(  O  O
fill  O  O
362724  O  O
)  O  O
with  O  O
frequent  O  O
small  O  O
to  O  O
medium  O  O
subangular  O  O
fragments  O  O
of  O  O
limestone  O  O
.  O  O

This  O  O
feature  O  O
was  O  O
sealed  O  O
by  O  O
up  O  O
to  O  O
0.25  O  O
m  O  O
of  O  O
colluvium  O  O
(  O  O
layer  O  O
362702  O  O
)  O  O
.  O  O

2.3.26  O  O
Although  O  O
the  O  O
upper  O  O
fill  O  O
of  O  O
foundation  O  O
trench  O  O
362723  O  O
contained  O  O
a  O  O
relatively  O  O
large  O  O
assemblage  O  O
of  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
(  O  O
i.e  O  O
.  O  O

14  O  O
sherds  B-ART  B-ART
)  O  O
,  O  O
as  O  O
well  O  O
as  O  O
worked  B-ART  B-ART
flint  I-ART  I-ART
and  O  O
animal  B-SPE  B-SPE
bone  B-ART  B-ART
,  O  O
the  O  O
feature  O  O
apparently  O  O
cuts  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
ditch  B-CON  B-CON
362721  O  O
and  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ditch  B-CON  B-CON
362719  O  O
(  O  O
see  O  O
above  O  O
)  O  O
.  O  O

The  O  O
dating  O  O
evidence  O  O
must  O  O
,  O  O
therefore  O  O
,  O  O
be  O  O
viewed  O  O
with  O  O
caution  O  O
at  O  O
this  O  O
stage  O  O
.  O  O

This  O  O
feature  O  O
intersected  O  O
with  O  O
ditch  B-CON  B-CON
362725  O  O
(  O  O
also  O  O
considered  O  O
to  O  O
be  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
in  O  O
date  O  O
-  O  O
see  O  O
below  O  O
)  O  O
at  O  O
the  O  O
northern  O  O
extent  O  O
of  O  O
the  O  O
evaluation  O  O
trench  O  O
,  O  O
although  O  O
it  O  O
was  O  O
not  O  O
possible  O  O
to  O  O
determine  O  O
the  O  O
relationship  O  O
between  O  O
these  O  O
two  O  O
features  O  O
.  O  O

The  O  O
interpretation  O  O
of  O  O
this  O  O
feature  O  O
as  O  O
a  O  O
foundation  O  O
trench  O  O
is  O  O
primarily  O  O
based  O  O
on  O  O
its  O  O
morphology  O  O
(  O  O
i.e  O  O
.  O  O

narrow  O  O
straight  O  O
alignment  O  O
,  O  O
regular  O  O
square  O  O
profile  O  O
)  O  O
and  O  O
the  O  O
presence  O  O
of  O  O
frequent  O  O
to  O  O
profuse  O  O
stone  O  O
rubble  O  O
inclusions  O  O
,  O  O
particularly  O  O
within  O  O
the  O  O
primary  O  O
fill  O  O
.  O  O

2.3.27  O  O
Ditch  B-CON  B-CON
362725  O  O
comprised  O  O
an  O  O
east-south-east  O  O
to  O  O
west-north-west  O  O
aligned  O  O
probable  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
linear  B-CON  B-CON
feature  O  O
extending  O  O
beyond  O  O
the  O  O
trench  O  O
in  O  O
both  O  O
directions  O  O
,  O  O
measuring  O  O
0.95  O  O
m  O  O
wide  O  O
and  O  O
0.49  O  O
m  O  O
deep  O  O
with  O  O
moderate  O  O
very  O  O
slightly  O  O
concave  O  O
sides  O  O
and  O  O
a  O  O
narrow  O  O
square-profiled  O  O
slot  O  O
forming  O  O
the  O  O
base  O  O
(  O  O
c.f  O  O
.  O  O

'ankle-breaker  O  O
'  O  O
)  O  O
.  O  O

This  O  O
was  O  O
filled  O  O
with  O  O
very  O  O
dark  O  O
brown  O  O
silty  O  O
clay  O  O
(  O  O
fill  O  O
362726  O  O
)  O  O
with  O  O
occasional  O  O
small  O  O
subangular  O  O
fragments  O  O
of  O  O
limestone  O  O
.  O  O

This  O  O
feature  O  O
was  O  O
recorded  O  O
cutting  O  O
into  O  O
the  O  O
surface  O  O
of  O  O
in  O  O
situ  O  O
geology  O  O
(  O  O
layer  O  O
362703  O  O
)  O  O
and  O  O
sealed  O  O
by  O  O
up  O  O
to  O  O
0.25  O  O
m  O  O
of  O  O
colluvium  O  O
(  O  O
layer  O  O
362702  O  O
)  O  O
.  O  O

This  O  O
ditch  B-CON  B-CON
intersected  O  O
with  O  O
foundation  O  O
trench  O  O
362723  O  O
(  O  O
also  O  O
provisionally  O  O
dated  O  O
as  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
-  O  O
see  O  O
above  O  O
)  O  O
,  O  O
although  O  O
it  O  O
was  O  O
not  O  O
possible  O  O
to  O  O
determine  O  O
the  O  O
relationship  O  O
between  O  O
these  O  O
two  O  O
features  O  O
.  O  O

2.3.28  O  O
Hearth  B-CON  O
pit  I-CON  B-CON
362727  O  O
comprised  O  O
a  O  O
subcircular  O  O
undated  O  O
feature  O  O
measuring  O  O
at  O  O
least  O  O
0.6  O  O
m  O  O
in  O  O
diameter  O  O
and  O  O
0.1  O  O
m  O  O
deep  O  O
extending  O  O
beyond  O  O
the  O  O
trench  O  O
limits  O  O
to  O  O
the  O  O
north-west  O  O
,  O  O
with  O  O
moderate  O  O
concave  O  O
sides  O  O
and  O  O
a  O  O
broad  O  O
flat  O  O
base  O  O
.  O  O

The  O  O
hearth  B-CON  O
base  O  O
comprised  O  O
a  O  O
heat-affected  O  O
pad  O  O
of  O  O
red  O  O
compacted  O  O
burnt  O  O
clay  O  O
with  O  O
a  O  O
surviving  O  O
well-defined  O  O
upper  O  O
'crust  O  O
'  O  O
(  O  O
hearth  O  O
362728  O  O
)  O  O
.  O  O

The  O  O
hearth  B-CON  O
pit  I-CON  B-CON
had  O  O
cut  O  O
through  O  O
the  O  O
south  O  O
edge  O  O
of  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
ditch  B-CON  B-CON
362721  O  O
(  O  O
see  O  O
above  O  O
)  O  O
,  O  O
and  O  O
was  O  O
sealed  O  O
by  O  O
up  O  O
to  O  O
0.25  O  O
m  O  O
of  O  O
colluvium  O  O
(  O  O
layer  O  O
362703  O  O
)  O  O
.  O  O

2.3.29  O  O
Stake-hole  B-ART  O
362730  O  O
comprised  O  O
an  O  O
undated  O  O
circular  O  O
feature  O  O
measuring  O  O
0.19  O  O
m  O  O
in  O  O
diameter  O  O
and  O  O
0.20  O  O
m  O  O
deep  O  O
with  O  O
a  O  O
steep  O  O
conical  O  O
profile  O  O
,  O  O
filled  O  O
with  O  O
heavily  O  O
charcoal-flecked  O  O
light  O  O
brown  O  O
sandy  O  O
clay  O  O
(  O  O
fill  O  O
362731  O  O
)  O  O
.  O  O

This  O  O
stake-hole  B-CON  B-CON
was  O  O
located  O  O
1.15  O  O
m  O  O
to  O  O
the  O  O
north-west  O  O
(  O  O
centre  O  O
to  O  O
centre  O  O
)  O  O
of  O  O
post-hole  B-CON  B-CON
362732  O  O
(  O  O
see  O  O
below  O  O
)  O  O
,  O  O
and  O  O
was  O  O
recorded  O  O
cutting  O  O
the  O  O
surface  O  O
of  O  O
in  O  O
situ  O  O
geology  O  O
(  O  O
layer  O  O
362703  O  O
)  O  O
and  O  O
sealed  O  O
by  O  O
up  O  O
to  O  O
0.25  O  O
m  O  O
of  O  O
colluvium  O  O
(  O  O
layer  O  O
362702  O  O
)  O  O
.  O  O

2.3.30  O  O
Post-hole  B-CON  O
362732  O  O
comprised  O  O
an  O  O
undated  O  O
elliptical  O  O
feature  O  O
measuring  O  O
0.51  O  O
m  O  O
long  O  O
(  O  O
east  O  O
to  O  O
west  O  O
)  O  O
,  O  O
0.26  O  O
m  O  O
wide  O  O
and  O  O
0.05  O  O
m  O  O
deep  O  O
with  O  O
a  O  O
shallow  O  O
rounded  O  O
profile  O  O
,  O  O
filled  O  O
with  O  O
lightly  O  O
charcoal-flecked  O  O
light  O  O
brown  O  O
sandy  O  O
clay  O  O
(  O  O
fill  O  O
362733  O  O
)  O  O
.  O  O

This  O  O
post-hole  B-CON  B-CON
was  O  O
located  O  O
1.15  O  O
m  O  O
to  O  O
the  O  O
south-east  O  O
(  O  O
centre  O  O
to  O  O
centre  O  O
)  O  O
of  O  O
stake-hole  B-CON  O
362730  O  O
(  O  O
see  O  O
above  O  O
)  O  O
,  O  O
and  O  O
was  O  O
recorded  O  O
cutting  O  O
the  O  O
surface  O  O
of  O  O
in  O  O
situ  O  O
geology  O  O
(  O  O
layer  O  O
362703  O  O
)  O  O
and  O  O
sealed  O  O
by  O  O
up  O  O
to  O  O
0.25  O  O
m  O  O
of  O  O
colluvium  O  O
(  O  O
layer  O  O
362702  O  O
)  O  O
.  O  O

Finds  O  O
totals  O  O
,  O  O
by  O  O
material  O  O
type  O  O
and  O  O
by  O  O
context  O  O
,  O  O
and  O  O
including  O  O
finds  O  O
extracted  O  O
from  O  O
soil  O  O
samples  O  O
,  O  O
are  O  O
given  O  O
in  O  O
Appendix  O  O
2  O  O
.  O  O

Pottery  B-ART  B-ART
2.4.2  O  O
The  O  O
pottery  B-ART  B-ART
assemblage  O  O
(  O  O
183  O  O
sherds  B-ART  B-ART
)  O  O
includes  O  O
material  O  O
of  O  O
later  O  B-PER
prehistoric  B-PER  I-PER
,  O  O
medieval  B-PER  B-PER
and  O  O
post-medieval  B-PER  B-PER
date  O  O
;  O  O
the  O  O
five  O  O
post-medieval  B-PER  B-PER
sherds  B-ART  B-ART
are  O  O
not  O  O
discussed  O  O
further  O  O
here  O  O
(  O  O
see  O  O
Table  O  O
2  O  O
)  O  O
.  O  O

The  O  O
bulk  O  O
of  O  O
the  O  O
assemblage  O  O
(  O  O
121  O  O
sherds  O  B-ART
)  O  O
comprises  O  O
sherds  O  B-ART
in  O  O
flint-tempered  O  O
and  O  O
flint-gritted  O  O
fabrics  O  O
in  O  O
varying  O  O
degrees  O  O
of  O  O
coarseness  O  O
;  O  O
no  O  O
diagnostic  O  O
sherds  B-ART  B-ART
are  O  O
present  O  O
but  O  O
this  O  O
material  O  O
can  O  O
be  O  O
dated  O  O
on  O  O
fabric  O  O
grounds  O  O
to  O  O
the  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
or  O  O
possibly  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
(  O  O
early  B-PER  B-PER
1st  I-PER  I-PER
millennium  I-PER  I-PER
BC  I-PER  I-PER
)  O  O
.  O  O

These  O  O
sherds  B-ART  B-ART
were  O  O
concentrated  O  O
in  O  O
one  O  O
trench  O  O
(  O  O
95  O  O
sherds  O  B-ART
;  O  O
trench  O  O
3627TT  O  O
)  O  O
,  O  O
but  O  O
also  O  O
occurred  O  O
in  O  O
smaller  O  O
quantities  O  O
in  O  O
four  O  O
other  O  O
trenches  O  O
(  O  O
trench  O  O
3546TT  O  O
,  O  O
3551TT  O  O
,  O  O
3552TT  O  O
and  O  O
3622TT  O  O
)  O  O
.  O  O

2.4.3  O  O
A  O  O
smaller  O  O
quantity  O  O
of  O  O
sherds  B-ART  B-ART
(  O  O
47  O  O
sherds  B-ART  B-ART
)  O  O
are  O  O
in  O  O
grog-tempered  B-MAT  O
fabrics  O  O
,  O  O
and  O  O
are  O  O
dated  O  O
to  O  O
the  O  O
latest  B-PER  O
pre-Roman  I-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
(  O  O
1st  B-PER  B-PER
century  I-PER  I-PER
BC  I-PER  I-PER
/  O  I-PER
1st  B-PER  I-PER
century  I-PER  I-PER
AD  I-PER  I-PER
)  O  O
;  O  O
the  O  O
possibility  O  O
that  O  O
these  O  O
post-date  B-PER  O
the  I-PER  O
Roman  I-PER  B-PER
conquest  I-PER  I-PER
should  O  O
be  O  O
considered  O  O
,  O  O
but  O  O
in  O  O
this  O  O
instance  O  O
seems  O  O
unlikely  O  O
given  O  O
the  O  O
absence  O  O
of  O  O
other  O  O
`  O  O
Romanised  B-PER  B-ART
'  O  I-ART
wares  B-ART  I-ART
.  O  O

Again  O  O
,  O  O
these  O  O
sherds  B-ART  B-ART
were  O  O
concentrated  O  O
in  O  O
one  O  O
trench  O  O
(  O  O
trench  O  O
3627TT  O  O
)  O  O
,  O  O
where  O  O
they  O  O
occurred  O  O
in  O  O
each  O  O
case  O  O
associated  O  O
with  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
material  O  O
.  O  O

Only  O  O
two  O  O
sherds  B-ART  B-ART
came  O  O
from  O  O
other  O  O
trenches  O  O
(  O  O
trenches  O  O
3552TT  O  O
and  O  O
3622TT  O  O
)  O  O
.  O  O

2.4.4  O  O
Ten  O  O
sherds  B-ART  O
have  O  O
been  O  O
dated  O  O
as  O  O
medieval  B-PER  B-PER
;  O  O
these  O  O
include  O  O
both  O  O
coarsewares  B-ART  B-ART
(  O  O
sandy  B-MAT  O
and  O  O
flint-gritted  B-MAT  O
fabrics  O  O
)  O  O
and  O  O
finewares  B-ART  O
(  O  O
finer  O  O
sandy  B-MAT  O
,  O  O
glazed  B-MAT  O
)  O  O
,  O  O
with  O  O
a  O  O
potential  O  O
date  O  O
range  O  O
of  O  O
late  B-PER  O
12th  I-PER  O
to  I-PER  O
early  I-PER  B-PER
14th  I-PER  I-PER
century  I-PER  I-PER
.  O  O

Sherds  B-ART  B-ART
were  O  O
found  O  O
in  O  O
three  O  O
trenches  O  O
(  O  O
trenches  O  O
3551TT  O  O
,  O  O
3552TT  O  O
and  O  O
3622TT  O  O
)  O  O
.  O  O

Worked  O  B-ART
Flint  B-ART  I-ART
2.4.5  O  O
The  O  O
worked  O  B-ART
flint  B-ART  I-ART
includes  O  O
little  O  O
that  O  O
is  O  O
chronologically  O  O
distinctive  O  O
.  O  O

The  O  O
majority  O  O
of  O  O
the  O  O
assemblage  O  O
consists  O  O
of  O  O
flake  B-ART  B-ART
and  O  O
core  B-ART  B-ART
material  O  O
,  O  O
unpatinated  O  O
or  O  O
lightly  O  O
patinated  O  O
,  O  O
and  O  O
varying  O  O
in  O  O
condition  O  O
from  O  O
fresh  O  O
to  O  O
slightly  O  O
edge-damaged  O  O
.  O  O

The  O  O
raw  O  O
material  O  O
is  O  O
likely  O  O
to  O  O
derive  O  O
from  O  O
a  O  O
local  O  O
gravel  O  O
source  O  O
.  O  O

The  O  O
flint  B-ART  B-ART
occurred  O  O
in  O  O
small  O  O
quantities  O  O
in  O  O
most  O  O
trenches  O  O
,  O  O
forming  O  O
a  O  O
low  O  O
level  O  O
background  O  O
scatter  O  O
.  O  O

The  O  O
fragments  O  O
recovered  O  O
from  O  O
the  O  O
basal  O  O
colluvium  O  O
in  O  O
trench  O  O
3622TT  O  O
(  O  O
colluvium  O  O
362206  O  O
)  O  O
,  O  O
although  O  O
undiagnostic  O  O
,  O  O
would  O  O
not  O  O
be  O  O
out  O  O
of  O  O
place  O  O
in  O  O
a  O  O
Mesolithic  B-PER  B-PER
or  O  O
Early  B-PER  B-PER
Neolithic  I-PER  I-PER
assemblage  O  O
.  O  O

Burnt  O  B-ART
Flint  B-ART  I-ART
and  O  O
Stone  B-ART  O
2.4.6  O  O
Burnt  O  B-ART
unworked  O  I-ART
flint  B-ART  I-ART
and  O  O
stone  B-ART  O
was  O  O
recovered  O  O
in  O  O
very  O  O
small  O  O
quantities  O  O
(  O  O
trenches  O  O
3622TT  O  O
and  O  O
3627TT  O  O
)  O  O
.  O  O

Both  O  O
categories  O  O
are  O  O
intrinsically  O  O
undatable  O  O
;  O  O
burnt  O  O
flint  B-ART  B-ART
is  O  O
often  O  O
taken  O  O
as  O  O
an  O  O
indicator  O  O
of  O  O
prehistoric  B-PER  B-PER
activity  O  O
,  O  O
which  O  O
is  O  O
possible  O  O
here  O  O
given  O  O
the  O  O
low  O  O
level  O  O
background  O  O
scatter  O  O
of  O  O
worked  O  B-ART
flint  B-ART  I-ART
,  O  O
and  O  O
the  O  O
burnt  O  B-ART
stone  B-ART  I-ART
could  O  O
be  O  O
of  O  O
similar  O  O
date  O  O
.  O  O

The  O  O
bricks  B-ART  B-ART
and  O  O
some  O  O
of  O  O
the  O  O
tiles  B-ART  B-ART
are  O  O
likely  O  O
to  O  O
be  O  O
of  O  O
post-medieval  B-PER  B-PER
date  O  O
,  O  O
although  O  O
20  O  O
more  O  O
irregular  O  O
fragments  O  O
of  O  O
roof  B-ART  B-ART
tile  I-ART  I-ART
in  O  O
a  O  O
softer  O  O
,  O  O
coarser  O  O
fabric  O  O
could  O  O
be  O  O
of  O  O
medieval  B-PER  B-PER
date  O  O
;  O  O
these  O  O
tiles  O  O
occurred  O  O
in  O  O
seven  O  O
trenches  O  O
(  O  O
trenches  O  O
3545TT  O  O
,  O  O
3547TT  O  O
,  O  O
3551TT  O  O
,  O  O
3552TT  O  O
,  O  O
3621TT  O  O
,  O  O
3622TT  O  O
and  O  O
3625TT  O  O
)  O  O
.  O  O

Fired  B-ART  B-ART
Clay  I-ART  I-ART
2.4.8  O  O
A  O  O
few  O  O
fragments  O  O
of  O  O
fired  B-ART  B-ART
clay  I-ART  I-ART
were  O  O
recovered  O  O
(  O  O
trenches  O  O
3546TT  O  O
and  O  O
3627TT  O  O
)  O  O
;  O  O
these  O  O
are  O  O
small  O  O
,  O  O
featureless  O  O
and  O  O
undiagnostic  O  O
fragments  O  O
of  O  O
uncertain  O  O
date  O  O
and  O  O
origin  O  O
.  O  O

The  O  O
provenance  O  O
of  O  O
all  O  O
samples  O  O
taken  O  O
is  O  O
provided  O  O
in  O  O
Table  O  O
4  O  O
(  O  O
see  O  O
below  O  O
)  O  O
.  O  O

The  O  O
coarse  O  O
fractions  O  O
(  O  O
>  O  O
5.6  O  O
mm  O  O
)  O  O
were  O  O
sorted  O  O
,  O  O
weighed  O  O
and  O  O
discarded  O  O
.  O  O

The  O  O
flots  O  O
were  O  O
scanned  O  O
under  O  O
a  O  O
x10  O  O
-  O  O
x30  O  O
stereo-binocular  O  O
microscope  O  O
and  O  O
the  O  O
presence  O  O
of  O  O
plant  B-SPE  O
macrofossils  B-ART  O
quantified  O  O
by  O  O
sample  O  O
and  O  O
grouped  O  O
by  O  O
period  O  O
(  O  O
Appendix  O  O
3  O  O
)  O  O
,  O  O
in  O  O
order  O  O
to  O  O
present  O  O
data  O  O
to  O  O
record  O  O
the  O  O
preservation  O  O
and  O  O
nature  O  O
of  O  O
the  O  O
charred  O  O
plant  B-SPE  O
and  O  O
charcoal  B-ART  B-ART
remains  B-ART  O
.  O  O

Charred  O  O
Plant  B-SPE  O
Remains  B-ART  O
2.5.3  O  O
The  O  O
flots  O  O
were  O  O
generally  O  O
small  O  O
(  O  O
average  O  O
flot  O  O
size  O  O
for  O  O
a  O  O
10  O  O
litre  O  O
sample  O  O
is  O  O
60  O  O
millilitres  O  O
)  O  O
with  O  O
between  O  O
5  O  O
and  O  O
90  O  O
%  O  O
rooty  O  O
material  O  O
and  O  O
varying  O  O
quantities  O  O
of  O  O
uncharred  O  O
weed  B-SPE  O
seeds  B-ART  B-ART
,  O  O
both  O  O
of  O  O
which  O  O
can  O  O
be  O  O
indicative  O  O
of  O  O
the  O  O
degree  O  O
of  O  O
stratigraphic  O  O
movement  O  O
that  O  O
the  O  O
context  O  O
has  O  O
encountered  O  O
following  O  O
deposition  O  O
.  O  O

2.5.4  O  O
All  O  O
the  O  O
flots  O  O
from  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
features  O  O
contained  O  O
moderate  O  O
to  O  O
high  O  O
numbers  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
.  O  O

A  O  O
few  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
were  O  O
also  O  O
observed  O  O
in  O  O
three  O  O
flots  O  O
(  O  O
pit  B-CON  B-CON
354606  O  O
,  O  O
ditch  B-CON  B-CON
362712  O  O
and  O  O
ditch  B-CON  B-CON
362715  O  O
)  O  O
,  O  O
as  O  O
were  O  O
small  O  O
quantities  O  O
of  O  O
charred  O  O
pea  B-SPE  B-SPE
/  O  O
bean  B-SPE  O
fragments  O  O
(  O  O
ditch  B-CON  B-CON
362712  O  O
,  O  O
ditch  B-CON  B-CON
362715  O  O
and  O  O
ditch  B-CON  B-CON
362725  O  O
)  O  O
.  O  O

Low  O  O
numbers  O  O
of  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
were  O  O
recorded  O  O
in  O  O
three  O  O
samples  O  O
(  O  O
pit  B-CON  B-CON
354606  O  O
,  O  O
ditch  B-CON  B-CON
362714  O  O
and  O  O
ditch  B-CON  B-CON
362715  O  O
)  O  O
.  O  O

2.5.6  O  O
All  O  O
but  O  O
one  O  O
of  O  O
the  O  O
medieval  B-PER  B-PER
samples  O  O
(  O  O
pit  B-CON  B-CON
355118  O  O
)  O  O
contained  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
,  O  O
with  O  O
the  O  O
flot  O  O
from  O  O
ditch  B-CON  B-CON
355203  O  O
containing  O  O
high  O  O
numbers  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
.  O  O

One  O  O
sample  O  O
(  O  O
drain  B-CON  B-CON
355116  O  O
)  O  O
also  O  O
containing  O  O
a  O  O
few  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
.  O  O

Although  O  O
pit  B-CON  B-CON
355118  O  O
did  O  O
not  O  O
contain  O  O
charred  O  O
grain  B-ART  B-ART
or  O  O
chaff  B-ART  B-ART
,  O  O
it  O  O
was  O  O
the  O  O
only  O  O
feature  O  O
attributed  O  O
to  O  O
this  O  O
period  O  O
to  O  O
contain  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
and  O  O
the  O  O
only  O  O
feature  O  O
from  O  O
any  O  O
period  O  O
to  O  O
contain  O  O
hazelnuts  B-SPE  O
.  O  O

The  O  O
flot  O  O
from  O  O
the  O  O
post-medieval  B-PER  B-PER
feature  O  O
sampled  O  O
(  O  O
ditch  O  B-CON
362718  O  O
)  O  O
only  O  O
contained  O  O
sparse  O  O
amounts  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
.  O  O

Charcoal  B-ART  B-CON
2.5.7  O  O
Charcoal  B-ART  B-ART
was  O  O
noted  O  O
from  O  O
the  O  O
flots  O  O
of  O  O
the  O  O
bulk  O  O
samples  O  O
and  O  O
is  O  O
recorded  O  O
in  O  O
Appendix  O  O
3  O  O
.  O  O

Charcoal  B-ART  B-ART
fragments  O  I-ART
of  O  O
greater  O  O
than  O  O
5.6mm  O  O
were  O  O
only  O  O
retrieved  O  O
in  O  O
small  O  O
quantities  O  O
from  O  O
four  O  O
of  O  O
the  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
features  O  O
(  O  O
pit  B-CON  B-CON
362708  O  O
,  O  O
ditches  B-CON  B-CON
362712  O  O
,  O  O
362715  O  O
and  O  O
362725  O  O
)  O  O
and  O  O
from  O  O
both  O  O
of  O  O
the  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
ditches  B-CON  B-CON
362704  O  O
and  O  O
362721  O  O
.  O  O

The  O  O
charcoal  B-ART  B-ART
predominantly  O  O
comprised  O  O
large  O  B-ART
wood  O  I-ART
fragments  O  I-ART
.  O  O

Mollusca  B-SPE  O
2.5.8  O  O
During  O  O
the  O  O
processing  O  O
of  O  O
bulk  O  O
soil  O  O
samples  O  O
for  O  O
the  O  O
recovery  O  O
of  O  O
charred  O  O
plant  B-SPE  O
remains  B-ART  O
and  O  O
charcoals  B-ART  O
,  O  O
snails  B-SPE  O
were  O  O
noted  O  O
,  O  O
and  O  O
recorded  O  O
(  O  O
Appendix  O  O
3  O  O
)  O  O
in  O  O
nine  O  O
of  O  O
the  O  O
flots  O  O
,  O  O
comprising  O  O
one  O  O
of  O  O
the  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
features  O  O
(  O  O
pit  B-CON  B-CON
354606  O  O
-  O  O
both  O  O
samples  O  O
)  O  O
and  O  O
all  O  O
of  O  O
the  O  O
medieval  B-PER  B-PER
and  O  O
post-medieval  B-PER  B-PER
features  O  O
.  O  O

Animal  B-SPE  O
Bones  B-ART  O
2.5.9  O  O
A  O  O
total  O  O
of  O  O
104  O  O
animal  B-SPE  B-ART
bone  B-ART  I-ART
fragments  O  I-ART
