uri,scheme,concept1,concept2,concept3,concept4,concept5,concept6,concept7,altLabel1,altLabel2,altLabel3,altLabel4,hiddenLabel@nl,type,scopeNote@nl,https://data.cultureelerfgoed.nl/vocab/id/rce#hasCode,https://data.cultureelerfgoed.nl/vocab/id/rce#hasReference,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSourceId,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSpecification,https://data.cultureelerfgoed.nl/vocab/id/rn#hasCorrelate,https://data.cultureelerfgoed.nl/vocab/id/rn#hasSpecificAbrCode
https://data.cultureelerfgoed.nl/term/id/rn/8c35015e-0861-4f8d-a341-c4f44f5de3f7,,,,,,,Siegburgs,,,,,,STGLKRK.SIEGBURG,,,STGLKRK.SIEGBURG,,abr.artefact.2176,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/d4c87f72-d98f-4e01-b6cb-389894399e78,,,,,,steengoed Frechen kruik,,,,,,,STGKRUIK.FRECHEN,,,STGKRUIK.FRECHEN,,8538,,,
https://data.cultureelerfgoed.nl/term/id/rn/5c1c63fb-7d43-4fc4-a7c6-f6c3c1548383,,,,,,steengoed Raerens kruik,,,,,,,STGKRUIK.RAEREN,,,STGKRUIK.RAEREN,,8540,,,
https://data.cultureelerfgoed.nl/term/id/rn/a0fff36f-6d13-481a-829d-f4d36759c6a4,,,,,,steengoed Keuls kruik,,,,,,,STGKRUIK.KEULS,,,STGKRUIK.KEULS,,8539,,,
https://data.cultureelerfgoed.nl/term/id/rn/5c49136e-d861-465f-8db8-b1aa708cc772,,,,,,steengoed Siegburgs kruik,,,,,,,STGKRUIK.SIEGBURG,,,STGKRUIK.SIEGBURG,,8541,,,
https://data.cultureelerfgoed.nl/term/id/rn/40ddcf5b-7cc9-490a-a633-feca24473d35,,,,,TRB-kruik,,,,,,,,TRBKRUIK,,"Kruik van Trechterbeker-aardewerk met één enkel hengsel, waarbij de breedte minder groot is dan de hoogte.",TRBKRUIK,Bakker 1979,abr.artefact.2336,,,TRBKRUIK
https://data.cultureelerfgoed.nl/term/id/rn/6e617b4a-8eea-442b-8b19-4c0d610db908,,,,,,Brindley horizon 2,,,,,,,TRBKRUIK.BRINDL2,,"Schalen, emmers, kannen, terrines, trechterbekers, kraaghalsflesjes, amforen, biberons en mogelijk ook oortjesflesjes komen voor. Decoratietechnieken bestaan voornamelijk uit diepsteekversiering of simpele lijnversiering, en het vroegste voorkomen van tvaerstik-versiering. Motieven bestaan uit zigzag, verticale lijnen en laddermotief, rand- en schouderdriehoeken en schouderstempels.",TRBKRUIK.BRINDL2,Brindley 1986,abr.artefact.2338,,,BRINDL2
https://data.cultureelerfgoed.nl/term/id/rn/08aa4c89-d8ad-43b7-9b12-bd35a0285243,,,,,,Brindley horizon 1,,,,,,,TRBKRUIK.BRINDL1,,,TRBKRUIK.BRINDL1,Brindley 1986,abr.artefact.2337,,,BRINDL1
https://data.cultureelerfgoed.nl/term/id/rn/2c643a85-f11b-4f28-bfaf-2f0e5e8381a8,,,,,geelwitbakkend gedraaide kruik,,,,,,,,GWKRUIK,,,GWKRUIK,,abr.artefact.0765,,,GWKRUIK
https://data.cultureelerfgoed.nl/term/id/rn/545deaba-d485-4c9e-909d-c272d505bf45,,,drinkschaal,,,,,,,,,,DRNKSCHAAL,,,DRNKSCHAAL,,8551,,,
https://data.cultureelerfgoed.nl/term/id/rn/09cc16a2-707c-4dfe-b794-1e637bd160fe,,,,Steengoed drinkschaal,,,,,,,,,STGDRNK,,,STGDRNK,,abr.artefact.2140,,,STGDRNK
https://data.cultureelerfgoed.nl/term/id/rn/12525ca7-1026-4f4d-8ced-ecb07c9ce347,,,,,Siegburgs,,,,,,,,STGDRNK.SIEGBURG,,,STGDRNK.SIEGBURG,,abr.artefact.2141,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/bb4d895f-3967-4132-9dea-eb6933be959b,,,vaatwerkonderdeel,,,,,,,,,,VAATWERK.OND,,,VAATWERK.OND,,8446,,,
https://data.cultureelerfgoed.nl/term/id/rn/39aab160-cf7c-4ff5-b20a-b048fe89f054,,,,rand,,,,,,,,,VAATWERK.RAND,,,VAATWERK.RAND,,8447,,,
https://data.cultureelerfgoed.nl/term/id/rn/a48a7f34-b2b0-4211-8ba5-361ce8bb614a,,,,voet,,,,,,,,,VAATWERK.VOET,,,VAATWERK.VOET,,8459,,,
https://data.cultureelerfgoed.nl/term/id/rn/60928413-48e9-4081-8149-0a4a0620c264,,,,,standlobben,,,,,,,,VAATWERK.STANDLOB,,,VAATWERK.STANDLOB,,8462,,,
https://data.cultureelerfgoed.nl/term/id/rn/baf5156e-d2d3-4ff6-9d1d-c4c20de7d711,,,,,standvoet,,,,,,,,VAATWERK.STANDVOET,,,VAATWERK.STANDVOET,,8460,,,
https://data.cultureelerfgoed.nl/term/id/rn/bd7e7e63-646c-40dd-863c-6d6290a50cba,,,,,standring,,,,,,,,VAATWERK.STANDRING,,,VAATWERK.STANDRING,,8461,,,
https://data.cultureelerfgoed.nl/term/id/rn/3873a11d-b215-45f4-8c11-c7fdc4f2bc86,,,,schenklip,,,,,,,,,VAATWERK.SCHENKLIP,,,VAATWERK.SCHENKLIP,,8458,,,
https://data.cultureelerfgoed.nl/term/id/rn/86312b6f-a575-4914-9fa2-79d8d2304704,,,,wand,,,,,,,,,VAATWERK.WAND,,,VAATWERK.WAND,,8448,,,
https://data.cultureelerfgoed.nl/term/id/rn/3f4a1402-8207-44c5-a855-48f9947ef1c5,,,,hengsel,,,,,,,,,VAATWERK.HENGSEL,,,VAATWERK.HENGSEL,,abr.artefact.2460,,,HENGSEL
https://data.cultureelerfgoed.nl/term/id/rn/d50965dd-0d59-47bf-af9b-e5893c9be9b7,,,,tuit,,,,,,,,,VAATWERK.TUIT,,,VAATWERK.TUIT,,8457,,,
https://data.cultureelerfgoed.nl/term/id/rn/92265480-6474-4bd6-a0d3-498b7458575c,,,,oor,,,,,,,,,VAATWERK.OOR,,,VAATWERK.OOR,,8453,,,
https://data.cultureelerfgoed.nl/term/id/rn/1d8b43af-defa-401d-bbbb-61cbbf8658c8,,,,,worstoor,,,,,,,,VAATWERK.WORSTOOR,,,VAATWERK.WORSTOOR,,8455,,,
https://data.cultureelerfgoed.nl/term/id/rn/4dcfe385-32db-4bf9-9121-30b34d936b15,,,,,bandoor,,,,,,,,VAATWERK.BANDOOR,,,VAATWERK.BANDOOR,,8454,,,
https://data.cultureelerfgoed.nl/term/id/rn/e0a0cdd3-ed2c-4697-ae7a-d49eb3482040,,,,bodem,,,,,,,,,VAATWERK.BOD,,,VAATWERK.BOD,,8449,,,
https://data.cultureelerfgoed.nl/term/id/rn/2d6de45f-b2fc-45eb-a01d-3676b5bfb7fb,,,,,voet,,,,,,,,VAATWERK.BODVOET,,,VAATWERK.BODVOET,,8452,,,
https://data.cultureelerfgoed.nl/term/id/rn/6e106e82-9a28-41f3-842b-7a50609d164a,,,,,lensvormig,,,,,,,,VAATWERK.BODLENS,,,VAATWERK.BODLENS,,8451,,,
https://data.cultureelerfgoed.nl/term/id/rn/1e8e70f9-ae12-4055-a67a-f74b4322b05d,,,,steel,,,,,,,,,VAATWERK.STEEL,,,VAATWERK.STEEL,,8456,,,
https://data.cultureelerfgoed.nl/term/id/rn/fd9d004e-2e46-41b5-90ce-b41dc287905b,,,teil,,,,,,melkteil,,,,TEIL,,,TEIL,,8530,,,
https://data.cultureelerfgoed.nl/term/id/rn/c8e99026-2a82-41ac-9c50-9f8462bc5061,,,,Elmpt,,,,,,,,,ELMPTEIL,,,ELMPTEIL,,abr.artefact.0445,,,ELMPTEIL
https://data.cultureelerfgoed.nl/term/id/rn/75961a4c-7f83-4f14-9813-15c8ebc87529,,,,teil,,,,,,,,,ROODTEIL,,,ROODTEIL,,abr.artefact.1770,,,ROODTEIL
https://data.cultureelerfgoed.nl/term/id/rn/6befca0e-aebc-4d8a-bdc3-3ef3407ccb5d,,,,,Westbrabantse teil,,,,,,,,ROODTEIL.WESTBRAB,,,ROODTEIL.WESTBRAB,,abr.artefact.1772,,,WESTBRAB
https://data.cultureelerfgoed.nl/term/id/rn/907cc275-8b04-44f8-ac8a-29fad197fc42,,,,,slibversierde teil,,,,,,,,ROODTEIL.SLIBVERS,,,ROODTEIL.SLIBVERS,,abr.artefact.1771,,,SLIBVERS
https://data.cultureelerfgoed.nl/term/id/rn/9c7519e0-44bb-4bab-9b5f-0ba865336e70,,,,grijsbakkend gedraaide teil,,,,,grijsbakkend gedraaid:melkteil,,,,GRSTEIL,,,GRSTEIL,,abr.artefact.0752,,,GRSTEIL
https://data.cultureelerfgoed.nl/term/id/rn/976f078a-bd7b-48d4-9ad9-40266a512ea4,,,zoutgoot,,,,,,,,,,ZOUTGOOT,,"Vorm van kustaardewerk, bestaande uit een half-cilindrische vorm met open kopse einden. Gebruikt voor het transport van zeezout. Wordt in de regel gebroken aangetroffen, waardoor de precieze omvang niet met zekerheid is vast te stellen. De zoutgoot komt voor in de Vroege IJzertijd.",ZOUTGOOT,"Van Den Broeke 1985, 91-97.",abr.artefact.2658,,,ZOUTGOOT
https://data.cultureelerfgoed.nl/term/id/rn/be37dd91-c386-43b7-8195-2586110634c7,,,zeef met steel,,,,,,zeef,,,,ZEEF.STEEL,,,ZEEF.STEEL,,8186,,,
https://data.cultureelerfgoed.nl/term/id/rn/fe665177-c04a-4390-b951-c783f6da838d,,,kan,,,,,,,,,,KAN,,"Een kan is een hoge, open of gesloten vorm met een primaire schenk- dan wel drinkfunctie en een secundaire kookfunctie. Een kan heeft altijd een oor, nooit poten maar wel een standwerk (lobben of standring). Sommige kannen  hebben een schenklip of tuit. De grootte varieert. Naast aardewerk komen kannen uit metaal of glas voor. Kannen komen voor vanaf ROMVM.",KAN,,abr.artefact.0962,,,KAN
https://data.cultureelerfgoed.nl/term/id/rn/77d93a00-b9cb-44dd-82c3-eb68b51d5029,,,,aquamanile,,,,,zoomorfe schenkkan,,,,AQUAMANI,,"Liturgische schenkkan voor de handwassing van de priester. Term die veelal wordt gebruikt voor de middeleeuwse exemplaren. Deze zijn van metaal en kunnen de vorm van een beest hebben, waarbij de staart het handvat vormt en de bek de schenktuit.",AQUAMANI,encyclo.nl,abr.artefact.0084,,,AQUAMANI
https://data.cultureelerfgoed.nl/term/id/rn/6ddd6cb1-d872-4198-95d3-e847b893e693,,,,Gellep 151,,,,,klaverbladvormige mond,,,,KAN.GEL151,,,KAN.GEL151,,abr.artefact.0967,,,GEL151
https://data.cultureelerfgoed.nl/term/id/rn/6efd5af9-fd0b-48ce-84f1-7a05534c1653,,,,Brunssum-Schinveld,,,,,,,,,BRUNKAN,,,BRUNKAN,,abr.artefact.0352,,,BRUNKAN
https://data.cultureelerfgoed.nl/term/id/rn/bcabb9bc-68bc-4734-8430-b9dfe9dd5c00,,,,Gellep 160,,,,,,,,,KAN.GEL160,,,KAN.GEL160,,abr.artefact.0973,,,GEL160
https://data.cultureelerfgoed.nl/term/id/rn/7346f210-6bf0-4596-a2a5-a465b5a173cf,,,,geverfde kan,,,,,,,,,GEVKAN,,,GEVKAN,,abr.artefact.0658,,,GEVKAN
https://data.cultureelerfgoed.nl/term/id/rn/5c7fbde3-2840-4599-a3fb-8452f6a2fe93,,,,,Niederbieber 43,,,,,,,,GEVKAN.NB43,,,GEVKAN.NB43,,abr.artefact.0659,,,NB43
https://data.cultureelerfgoed.nl/term/id/rn/d3bce76b-652b-48c5-ae76-e22492332a73,,,,,Niederbieber 45,,,,,,,,GEVKAN.NB45,,,GEVKAN.NB45,,abr.artefact.0660,,,NB45
https://data.cultureelerfgoed.nl/term/id/rn/e4010135-f675-4625-b6f2-03d1530f6bec,,,,,Stuart 7,,,,Brunsting 13,,,,GEVKAN.ST7,,,GEVKAN.ST7,,abr.artefact.0663,,,ST7
https://data.cultureelerfgoed.nl/term/id/rn/12022fc9-52bf-46cf-97c1-145e958dcdb1,,,,,Niederbieber 46,,,,,,,,GEVKAN.NB46,,,GEVKAN.NB46,,abr.artefact.0661,,,NB46
https://data.cultureelerfgoed.nl/term/id/rn/285b7909-36d6-4e8c-8b83-a4f87409e0c3,,,,,Stuart 23,,,,Brunst.27,zuigfles,,,GEVKAN.ST23,,,GEVKAN.ST23,,abr.artefact.0662,,,ST23
https://data.cultureelerfgoed.nl/term/id/rn/d237acb0-abca-49b5-83c0-e16cbc59018f,,,,Isings 55,,,,,,,,,KAN.IS55,,,KAN.IS55,,abr.artefact.0977,,,IS55
https://data.cultureelerfgoed.nl/term/id/rn/96783026-61dc-403c-a133-2b3a61b06775,,,,Gellep 152,,,,,,,,,KAN.GEL152,,,KAN.GEL152,,abr.artefact.0968,,,GEL152
https://data.cultureelerfgoed.nl/term/id/rn/745968db-e7be-4631-b143-c92e517d54c6,,,,Steengoed kan,,,,,,,,,STGKAN,,,STGKAN,,abr.artefact.2145,,,STGKAN
https://data.cultureelerfgoed.nl/term/id/rn/b108e0e3-5602-4629-acd8-1968c98a4299,,,,,Siegburgs,,,,,,,,STGKAN.SIEGBURG,,,STGKAN.SIEGBURG,,abr.artefact.2150,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/27fb23e3-73ab-4a24-bea7-4021dfd3135d,,,,,steengoed geglazuurde kan,,,,,,,,STGLKAN,,,STGLKAN,,abr.artefact.2164,,,STGLKAN
https://data.cultureelerfgoed.nl/term/id/rn/3eb952ef-1e04-4fba-b29b-43a0ffb2b783,,,,,,Siegburgs,,,,,,,STGLKAN.SIEGBURG,,,STGLKAN.SIEGBURG,,abr.artefact.2169,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/797b6c65-e8e0-434d-be9c-9c1be6b64ca5,,,,,,Westerwalds,,,,,,,STGLKAN.WESTERW,,,STGLKAN.WESTERW,,abr.artefact.2170,,,WESTERW
https://data.cultureelerfgoed.nl/term/id/rn/0982f293-db33-4f70-8132-32e7a76af6da,,,,,,Keuls,,,,,,,STGLKAN.KEULS,,,STGLKAN.KEULS,,abr.artefact.2167,,,KEULS
https://data.cultureelerfgoed.nl/term/id/rn/6aab7f0c-e795-4fd8-b7b9-289bc844ad65,,,,,,Akens,,,,,,,STGLKAN.AKENS,,"In Aken is in de 15e eeuw op grote schaal steengoed geproduceerd. Steengoed uit Aken heeft een stevige en zeer compacte grijze scherf. Belangrijkste kenmerk is de heldere en dikke laag zoutglazuur. Hierin ondescheid het zich van Langewehe en Raeren. Het glazuur is meestal egaal, maar incidenteel komen bruine vlekken voor. Versiering in de vorm van plastische en ingekerfde versiering in de vorm van doedelzak- of schalmeispelers met een baardmanmasker. De kannen met baardmanmaskers worden ook wel 'puntneus- baardmankannen' genoemd. Verder rozet- en wafelstempels. Naast buikige kannen komen vrijwel alle vormen voor die ook in Langewehe en Raeren zijn geporduceerd.",STGLKAN.AKENS,,abr.artefact.2165,,,AKENS
https://data.cultureelerfgoed.nl/term/id/rn/4fd383d7-0740-4aef-8d73-be36590832a2,,,,,,Raerens,,,,,,,STGLKAN.RAEREN,,,STGLKAN.RAEREN,,abr.artefact.2168,,,RAEREN
https://data.cultureelerfgoed.nl/term/id/rn/a5b85eb3-1774-4382-a3b5-24166f963a77,,,,,,Frechen,,,,,,,STGLKAN.FRECHEN,,,STGLKAN.FRECHEN,,abr.artefact.2166,,,FRECHEN
https://data.cultureelerfgoed.nl/term/id/rn/bbdd9b2d-3c5d-4e46-97b8-7d28fd0c4ee3,,,,,Triers,,,,,,,,STGKAN.TRIERS,,,STGKAN.TRIERS,,abr.artefact.2151,,,TRIERS
https://data.cultureelerfgoed.nl/term/id/rn/2c4ae3a0-bca7-4073-b59d-bf486772209f,,,,,Langerwehe,,,,,,,,STGKAN.LANGERW,,,STGKAN.LANGERW,,abr.artefact.2147,,,LANGERW
https://data.cultureelerfgoed.nl/term/id/rn/50cafd45-5e2e-422e-b8cb-fa045028defe,,,,,Middenlimburgs,,,,,,,,STGKAN.MIDLIMB,,,STGKAN.MIDLIMB,,abr.artefact.2148,,,MIDLIMB
https://data.cultureelerfgoed.nl/term/id/rn/6d8217bf-2689-4450-821b-bd6d2f5bbec8,,,,,Rijnlands,,,,,,,,STGKAN.RIJNLAND,,,STGKAN.RIJNLAND,,abr.artefact.2149,,,RIJNLAND
https://data.cultureelerfgoed.nl/term/id/rn/ed34e571-1c43-4b3b-9326-5ae91aab5232,,,,,Brunssum-Schinvelds,,,,,,,,STGKAN.BRUNSSUM,,,STGKAN.BRUNSSUM,,abr.artefact.2146,,,BRUNSSUM
https://data.cultureelerfgoed.nl/term/id/rn/42f07b07-003d-4531-8b12-329a3867d2d7,,,,Gellep 154,,,,,,,,,KAN.GEL154,,,KAN.GEL154,,abr.artefact.0970,,,GEL154
https://data.cultureelerfgoed.nl/term/id/rn/fce47845-aae2-42ec-b3b6-dc79e78a8f67,,,,Trier D4b,,,,,,,,,KAN.TRID4B,,,KAN.TRID4B,,abr.artefact.0984,,,TRID4B
https://data.cultureelerfgoed.nl/term/id/rn/0d63da67-29a1-406b-a231-097f70ff2d4f,,,,Elmpt,,,,,,,,,ELMPTKAN,,,ELMPTKAN,,abr.artefact.0446,,,ELMPTKAN
https://data.cultureelerfgoed.nl/term/id/rn/d2d3b323-3c9f-4f16-832e-c25a8cc24b8d,,,,Trier E4,,,,,,,,,KAN.TRIE4,,,KAN.TRIE4,,abr.artefact.0990,,,TRIE4
https://data.cultureelerfgoed.nl/term/id/rn/cc3dffa9-6718-43af-b184-e5c9672c4add,,,,Trier D2,,,,,,,,,KAN.TRID2,,,KAN.TRID2,,abr.artefact.0981,,,TRID2
https://data.cultureelerfgoed.nl/term/id/rn/5ad9c2d6-a106-485d-8618-b992584c39e4,,,,Trier D1,,,,,,,,,KAN.TRID1,,,KAN.TRID1,,abr.artefact.0980,,,TRID1
https://data.cultureelerfgoed.nl/term/id/rn/57b2c201-4d09-4d03-885d-e53923d86e6c,,,,Trier D5,,,,,,,,,KAN.TRID5,,,KAN.TRID5,,abr.artefact.0985,,,TRID5
https://data.cultureelerfgoed.nl/term/id/rn/fa016c1c-4443-4e1a-af1f-cf45db56b846,,,,Dorestad WXI,,,,,eingeglaettete Linien,,,,KAN.DORWXI,,,KAN.DORWXI,,abr.artefact.0963,,,DORWXI
https://data.cultureelerfgoed.nl/term/id/rn/bf334d06-f394-4d09-8fba-52e6d3f61edc,,,,grijsbakkend gedraaide kan,,,,,,,,,GRSKAN,,,GRSKAN,,abr.artefact.0748,,,GRSKAN
https://data.cultureelerfgoed.nl/term/id/rn/ec77ac57-baa6-4b33-bf23-216b2f95289e,,,,roodbakkend geglazuurde kan,,,,,,,,,ROODKAN,,,ROODKAN,,abr.artefact.1752,,,ROODKAN
https://data.cultureelerfgoed.nl/term/id/rn/ae684e84-dc75-406a-b455-39fc8229cb67,,,,Gellep 153,,,,,,,,,KAN.GEL153,,,KAN.GEL153,,abr.artefact.0969,,,GEL153
https://data.cultureelerfgoed.nl/term/id/rn/009e5ec0-ad8b-4050-8f10-ce32dbc31f95,,,,gladwandige kan,,,,,,,,,GLDKAN,,,GLDKAN,,abr.artefact.0680,,,GLDKAN
https://data.cultureelerfgoed.nl/term/id/rn/6e65175a-5ba1-4200-894d-42c423503ab8,,,,,gladwandige Stuart 155,,,,lampvuller,zuigfles,,,GLDKAN.ST155,,,GLDKAN.ST155,,abr.artefact.0681,,,ST155
https://data.cultureelerfgoed.nl/term/id/rn/083be9a5-49c5-4b92-a626-a84687097e0a,,,,Gellep 155,,,,,,,,,KAN.GEL155,,,KAN.GEL155,,abr.artefact.0971,,,GEL155
https://data.cultureelerfgoed.nl/term/id/rn/9c55e731-03f6-461a-ad18-8f46b877429d,,,,Trier D6a,,,,,,,,,KAN.TRID6A,,,KAN.TRID6A,,abr.artefact.0986,,,TRID6A
https://data.cultureelerfgoed.nl/term/id/rn/7840b79a-9458-4d6b-b797-47067bd805c2,,,,ruwwandige kan,,,,,,,,,RUWKAN,,,RUWKAN,,abr.artefact.1821,,,RUWKAN
https://data.cultureelerfgoed.nl/term/id/rn/642b487c-f04f-456c-8a0b-99d09148d2c4,,,,,ruwwandige Niederbieber 98,,,,ruwwandige Brunsting 14,,,,RUWKAN.NB98,,,RUWKAN.NB98,,abr.artefact.1825,,,NB98
https://data.cultureelerfgoed.nl/term/id/rn/51f9c2a7-30f2-4003-ba17-679a9a5b26cf,,,,,ruwwandige Niederbieber 97,,,,ruwwandige Brunsting 15,,,,RUWKAN.NB97,,,RUWKAN.NB97,,abr.artefact.1824,,,NB97
https://data.cultureelerfgoed.nl/term/id/rn/a07646b8-07f0-4e3d-9e15-1a78909b2f3b,,,,,ruwwandige Alzei 30,,,,,,,,RUWKAN.ALZ30,,,RUWKAN.ALZ30,,abr.artefact.1822,,,ALZ30
https://data.cultureelerfgoed.nl/term/id/rn/03df8e6e-70e4-4785-99fa-2edfd0a889db,,,,,ruwwandige Stuart 214A,,,,ruwwandige Brunsting 13a,,,,RUWKAN.ST214A,,,RUWKAN.ST214A,,abr.artefact.1827,,,ST214A
https://data.cultureelerfgoed.nl/term/id/rn/0bfd056f-1fe6-4761-ab66-c5b76d4d7f8c,,,,,ruwwandige Niederbieber 96,,,,ruwwandige Brunsting 17,,,,RUWKAN.NB96,,,RUWKAN.NB96,,abr.artefact.1823,,,NB96
https://data.cultureelerfgoed.nl/term/id/rn/f2e5fd15-e691-4235-9737-9ad19b76efb3,,,,,ruwwandige Stuart 214B,,,,ruwwandige Brunsting 13b,,,,RUWKAN.ST214B,,,RUWKAN.ST214B,,abr.artefact.1828,,,ST214B
https://data.cultureelerfgoed.nl/term/id/rn/ccc166d6-b378-4dbe-93a8-d165455878c5,,,,,ruwwandige Stuart 214,,,,ruwwandige Brunsting 13,,,,RUWKAN.ST214,,,RUWKAN.ST214,,abr.artefact.1826,,,ST214
https://data.cultureelerfgoed.nl/term/id/rn/a6519ba0-acf3-4090-8d8c-224a008e1ddb,,,,Rubenach D1,,,,,,,,,KAN.RUBD1,,,KAN.RUBD1,,abr.artefact.0978,,,RUBD1
https://data.cultureelerfgoed.nl/term/id/rn/be5a3783-2476-4043-a2e9-3373c5e65f7a,,,,Gellep 145,,,,,schenkkan,,,,KAN.GEL145,,,KAN.GEL145,,abr.artefact.0964,,,GEL145
https://data.cultureelerfgoed.nl/term/id/rn/e255db6b-e3fd-4f41-bd9f-534cb3eb965a,,,,Fayence kan,,,,,,,,,FAYKAN,,,FAYKAN,,abr.artefact.0468,,,FAYKAN
https://data.cultureelerfgoed.nl/term/id/rn/9a99163b-c22d-48d6-9ded-ef0112de8524,,,,Pingsdorf geelwitbakkend,,,,,,,,,PINGKAN,,,PINGKAN,,abr.artefact.1565,,,PINGKAN
https://data.cultureelerfgoed.nl/term/id/rn/056036e6-9d18-42be-b803-1456c5283488,,,,Engels aardewerk,,,,,,,,,ENGKAN,,,ENGKAN,,abr.artefact.0458,,,ENGKAN
https://data.cultureelerfgoed.nl/term/id/rn/60385fad-ddc7-4af1-b2f8-f14b41cd0456,,,,Noordfrans geelwitbakkend,,,,,,,,,NFRKAN,,,NFRKAN,,abr.artefact.1479,,,NFRKAN
https://data.cultureelerfgoed.nl/term/id/rn/803069df-ad3f-4b99-904d-92502125ab33,,,,Isings 126,,,,,Isings 127,,,,KAN.IS12627,,,KAN.IS12627,,abr.artefact.0974,,,IS12627
https://data.cultureelerfgoed.nl/term/id/rn/d1e45a2d-6eac-44fc-9283-c4f4249d257e,,,,Isings 52,,,,,,,,,KAN.IS52,,,KAN.IS52,,abr.artefact.0975,,,IS52
https://data.cultureelerfgoed.nl/term/id/rn/3d7b8e2e-16d8-4370-a86a-41df450edba7,,,,Trier E3,,,,,,,,,KAN.TRIE3,,,KAN.TRIE3,,abr.artefact.0989,,,TRIE3
https://data.cultureelerfgoed.nl/term/id/rn/c724e9a6-fc61-4127-947c-a43f6b200234,,,,Isings 52,,,,,Isings 55,,,,KAN.IS5255,,,KAN.IS5255,,abr.artefact.0976,,,IS5255
https://data.cultureelerfgoed.nl/term/id/rn/ba70d667-86ec-48b4-aaa4-9a6b738996bf,,,,Proto-steengoed kan,,,,,,,,,PSTGKAN,,,PSTGKAN,,abr.artefact.1708,,,PSTGKAN
https://data.cultureelerfgoed.nl/term/id/rn/5a65d370-b70a-4b3f-a3e6-4edca0373625,,,,,proto-Pingsdorf,,,,,,,,PSTGKAN.PINGSDRF,,,PSTGKAN.PINGSDRF,,abr.artefact.1711,,,PINGSDRF
https://data.cultureelerfgoed.nl/term/id/rn/876f984f-8dcb-4c46-8709-bb26b02ff156,,,,,proto-Siegburgs,,,,,,,,PSTGKAN.SIEGBURG,,,PSTGKAN.SIEGBURG,,abr.artefact.1713,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/7a2e2b4f-220a-4c90-b919-529646d51c0d,,,,,proto-Brunssum-Schinvelds,,,,,,,,PSTGKAN.BRUNSSUM,,,PSTGKAN.BRUNSSUM,,abr.artefact.1709,,,BRUNSSUM
https://data.cultureelerfgoed.nl/term/id/rn/5a1cf951-87b1-44c0-b8fd-75a973cf55b8,,,,,proto-Langerwehe,,,,,,,,PSTGKAN.LANGERW,,,PSTGKAN.LANGERW,,abr.artefact.1710,,,LANGERW
https://data.cultureelerfgoed.nl/term/id/rn/74631851-1a43-4f3e-a78e-c6c20afcd8f3,,,,,proto-Rijnlands,,,,,,,,PSTGKAN.RIJNLAND,,,PSTGKAN.RIJNLAND,,abr.artefact.1712,,,RIJNLAND
https://data.cultureelerfgoed.nl/term/id/rn/dca51796-43b6-4957-823b-d4a2816dd4e7,,,,Gellep 150,,,,,,,,,KAN.GEL150,,,KAN.GEL150,,abr.artefact.0966,,,GEL150
https://data.cultureelerfgoed.nl/term/id/rn/7be6bd1b-3cd6-44fa-9bbb-f446f251f0ec,,,,Gellep 156,,,,,,,,,KAN.GEL156,,,KAN.GEL156,,abr.artefact.0972,,,GEL156
https://data.cultureelerfgoed.nl/term/id/rn/e7ffbd54-a0be-454b-95fa-6f6caa0c7dce,,,,Gellep 149,,,,,,,,,KAN.GEL149,,,KAN.GEL149,,abr.artefact.0965,,,GEL149
https://data.cultureelerfgoed.nl/term/id/rn/1dda0f87-1ae2-48eb-886e-993d264a5527,,,,Trier D4a,,,,,,,,,KAN.TRID4A,,,KAN.TRID4A,,abr.artefact.0983,,,TRID4A
https://data.cultureelerfgoed.nl/term/id/rn/6d273275-4b67-4412-8590-57e983941c2c,,,,witbakkend geglazuurde kan,,,,,,,,,WITKAN,,,WITKAN,,abr.artefact.2586,,,WITKAN
https://data.cultureelerfgoed.nl/term/id/rn/2ff0cd33-221e-4562-9327-79ea111e679d,,,,,Rijnlands,,,,,,,,WITKAN.RIJNLAND,,,WITKAN.RIJNLAND,,abr.artefact.2589,,,RIJNLAND
https://data.cultureelerfgoed.nl/term/id/rn/e37b6b91-bcbd-4f38-b2e6-f90783ec0566,,,,,Weser,,,,,,,,WITKAN.WESER,,,WITKAN.WESER,,abr.artefact.2590,,,WESER
https://data.cultureelerfgoed.nl/term/id/rn/b2d3ad6e-f522-4433-9d8a-e1dd85c661ed,,,,,Hafner,,,,,,,,WITKAN.HAFNER,,,WITKAN.HAFNER,,abr.artefact.2587,,,HAFNER
https://data.cultureelerfgoed.nl/term/id/rn/0a78e31f-2d62-417e-acc0-1901adc598fe,,,,,industrieel wit,,,,,,,,WITKAN.INDUSTR,,,WITKAN.INDUSTR,,abr.artefact.2588,,,INDUSTR
https://data.cultureelerfgoed.nl/term/id/rn/b539537a-c6c2-45c9-ab93-cecb3aa6b8f8,,,,Trier D3,,,,,,,,,KAN.TRID3,,,KAN.TRID3,,abr.artefact.0982,,,TRID3
